trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
498,False,"{'a': 0.9, 'e': 0.22514739553267432}",20,11,-24.558409907963537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
499,False,"{'a': 0.9, 'e': 0.22447296549695234}",20,16,8.45648015587833,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.9, 'e': 0.223800555719435}",20,14,-0.4581607569682298,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
501,False,"{'a': 0.9, 'e': 0.22313016014842982}",20,5,26.9251912395937,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.9, 'e': 0.22246177275037207}",25,13,9.28383510744971,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 0.22179538750977074}",20,7,-2.6601480774486856,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.9, 'e': 0.22113099842915407}",20,12,16.091586645380897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.9, 'e': 0.22046859952901593}",20,3,-32.111506373427545,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
506,False,"{'a': 0.9, 'e': 0.21980818484776168}",20,0,17.40244238591901,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
507,False,"{'a': 0.9, 'e': 0.2191497484416548}",25,17,14.457490357272945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.9, 'e': 0.21849328438476312}",20,0,-3.0470344886591483,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
509,False,"{'a': 0.9, 'e': 0.21783878676890578}",25,14,-5.2013072920414185,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
510,False,"{'a': 0.9, 'e': 0.21718624970359973}",20,4,-33.92563469877483,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
511,False,"{'a': 0.9, 'e': 0.21653566731600707}",25,17,3.13025671674304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 0.2158870337508818}",25,20,9.36648229914973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.9, 'e': 0.21524034317051757}",35,24,6.231976378366542,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.9, 'e': 0.21459558975469478}",25,16,16.33316620055392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.9, 'e': 0.21395276770062824}",20,8,8.43128230951334,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.9, 'e': 0.21331187122291523}",25,3,-14.801747080327166,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
517,False,"{'a': 0.9, 'e': 0.21267289455348304}",25,7,18.308206320157215,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
518,False,"{'a': 0.9, 'e': 0.2120358319415374}",20,0,17.59630886770971,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
519,False,"{'a': 0.9, 'e': 0.21140067765351048}",25,1,-12.650443210421221,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
520,False,"{'a': 0.9, 'e': 0.2107674259730094}",30,21,15.756543531914136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.9, 'e': 0.21013607120076472}",30,18,20.233420808354218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.9, 'e': 0.20950660765457932}",20,13,10.912216509419432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.9, 'e': 0.20887902966927693}",25,18,3.4514795623694803,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
524,False,"{'a': 0.9, 'e': 0.20825333159665155}",25,8,-24.91785543322746,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
525,False,"{'a': 0.9, 'e': 0.2076295078054162}",30,13,-60.32454891043219,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
526,False,"{'a': 0.9, 'e': 0.20700755268115265}",25,18,9.558668896992161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.9, 'e': 0.20638746062626045}",30,0,-31.860764180147456,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
528,False,"{'a': 0.9, 'e': 0.20576922605990708}",35,8,27.917112059504667,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.9, 'e': 0.20515284341797715}",25,8,29.302951069014185,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.9, 'e': 0.2045383071530228}",25,16,18.471511270198302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.9, 'e': 0.20392561173421342}",20,0,9.27493405812168,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
532,False,"{'a': 0.9, 'e': 0.20331475164728618}",20,13,12.136271640750595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.9, 'e': 0.2027057213944961}",25,13,18.24817168047452,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.9, 'e': 0.2020985154945669}",20,5,25.35526606262978,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.9, 'e': 0.20149312848264125}",20,12,15.335534007760716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.9, 'e': 0.20088955491023208}",30,12,-48.961972097859494,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
537,False,"{'a': 0.9, 'e': 0.20028778934517305}",25,0,10.27331805207132,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
538,False,"{'a': 0.9, 'e': 0.19968782637157012}",30,20,18.545734844299158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.9, 'e': 0.1990896605897524}",20,12,18.87498150856505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.9, 'e': 0.19849328661622387}",25,18,11.872870415540913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.9, 'e': 0.19789869908361465}",20,0,26.41676570067007,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.9, 'e': 0.19730589264063308}",30,11,-32.287406153521424,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
543,False,"{'a': 0.9, 'e': 0.19671486195201704}",30,9,-48.09167583853391,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
544,False,"{'a': 0.9, 'e': 0.19612560169848642}",20,14,-2.5923943648754015,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.9, 'e': 0.1955381065766949}",20,16,7.925166791122235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.9, 'e': 0.1949523712991825}",20,8,-20.81063967509739,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
547,False,"{'a': 0.9, 'e': 0.19436839059432767}",25,13,-24.673518064837452,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
548,False,"{'a': 0.9, 'e': 0.1937861592063002}",20,15,11.11305755272425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.9, 'e': 0.19320567189501364}",20,5,26.110735958131546,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.9, 'e': 0.19262692343607832}",25,9,21.437266665004614,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.9, 'e': 0.19204990862075408}",25,18,13.577716207236112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.9, 'e': 0.19147462225590384}",25,16,5.974943934163045,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.9, 'e': 0.19090105916394629}",20,12,5.547097436634642,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.9, 'e': 0.19032921418280985}",25,18,14.601428679755022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.9, 'e': 0.18975908216588572}",20,13,-6.185429507240743,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
556,False,"{'a': 0.9, 'e': 0.18919065798198204}",20,5,14.159307218722377,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.9, 'e': 0.1886239365152772}",30,17,8.677070081348955,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.9, 'e': 0.18805891266527416}",25,8,-30.537092107097816,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
559,False,"{'a': 0.9, 'e': 0.18749558134675456}",30,17,5.094728084933262,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.9, 'e': 0.18693393748973264}",20,0,-15.123093816502113,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
561,False,"{'a': 0.9, 'e': 0.18637397603940997}",20,8,-6.067958586481972,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
562,False,"{'a': 0.9, 'e': 0.18581569195612965}",25,17,4.854747970285191,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.9, 'e': 0.18525908021533122}",20,9,15.2658202003714,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.9, 'e': 0.1847041358075052}",20,10,4.1120202608464815,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.9, 'e': 0.1841508537381482}",25,0,3.397147440577799,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
566,False,"{'a': 0.9, 'e': 0.18359922902771786}",30,20,3.6966754440002974,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
567,False,"{'a': 0.9, 'e': 0.18304925671158812}",30,24,10.188326618751299,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.9, 'e': 0.1825009318400043}",25,18,12.253872492916571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.9, 'e': 0.18195424947803895}",20,16,8.664674489313114,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.9, 'e': 0.18140920470554706}",30,11,0.18232448621155406,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
571,False,"{'a': 0.9, 'e': 0.1808657926171221}",20,1,14.46132320629523,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.9, 'e': 0.18032400832205148}",20,10,17.623738278771263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.9, 'e': 0.17978384694427296}",30,2,-14.95727466881672,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",1
574,False,"{'a': 0.9, 'e': 0.1792453036223305}",30,4,14.873350245218054,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
575,False,"{'a': 0.9, 'e': 0.17870837350933053}",20,0,17.763347307677673,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
576,False,"{'a': 0.9, 'e': 0.1781730517728984}",20,10,-7.625419559223562,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.9, 'e': 0.17763933359513495}",20,9,21.57945121815324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.9, 'e': 0.17710721417257289}",20,15,9.29183686801575,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.9, 'e': 0.17657668871613388}",20,0,-50.38610568257668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
580,False,"{'a': 0.9, 'e': 0.17604775245108517}",20,8,4.700001320577343,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.9, 'e': 0.17552040061699686}",20,12,12.635790386322036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.9, 'e': 0.17499462846769887}",25,7,16.75207876160355,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.9, 'e': 0.17447043127123832}",25,14,23.04468199072297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.9, 'e': 0.17394780430983683}",30,16,24.08588680526897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.9, 'e': 0.17342674287984836}",25,9,26.89374067621007,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.9, 'e': 0.17290724229171636}",20,12,12.469845408371391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.9, 'e': 0.17238929786993218}",20,7,-17.815309215689282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
588,False,"{'a': 0.9, 'e': 0.1718729049529924}",30,19,12.803149830599457,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.9, 'e': 0.17135805889335737}",20,13,11.906835791733597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.9, 'e': 0.170844755057409}",35,20,14.554088002611499,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.9, 'e': 0.17033298882540943}",30,16,15.838232836423725,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.9, 'e': 0.16982275559145898}",25,4,21.494030651153,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.9, 'e': 0.16931405076345518}",20,16,6.943326200536997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.9, 'e': 0.1688068697630511}",25,15,18.045919711373084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.9, 'e': 0.16830120802561438}",20,8,19.744127457489494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.9, 'e': 0.16779706100018585}",30,18,-29.551210788164738,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
597,False,"{'a': 0.9, 'e': 0.167294424149439}",20,4,12.2928399472245,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.9, 'e': 0.16679329294963874}",25,11,13.439263915656023,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.9, 'e': 0.16629366289060088}",20,10,18.603043246343738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.9, 'e': 0.16579552947565152}",20,8,5.61060887551127,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.9, 'e': 0.16529888822158653}",25,10,-8.688938524719848,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
602,False,"{'a': 0.9, 'e': 0.16480373465863135}",30,6,-15.177696101380457,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
603,False,"{'a': 0.9, 'e': 0.16431006433040046}",25,13,22.821719185575333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.9, 'e': 0.16381787279385768}",20,15,10.37268328388842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.9, 'e': 0.1633271556192758}",35,21,-29.91404267127206,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
606,False,"{'a': 0.9, 'e': 0.16283790839019696}",20,12,17.08059139547473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.9, 'e': 0.16235012670339277}",25,13,12.008450090876003,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.9, 'e': 0.16186380616882481}",20,16,8.23943582664691,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.9, 'e': 0.16137894240960493}",30,18,21.531505337750183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.9, 'e': 0.16089553106195606}",20,5,25.723311825543814,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.9, 'e': 0.16041356777517274}",20,5,17.723424876319733,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.9, 'e': 0.15993304821158225}",20,14,10.135856314128786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.9, 'e': 0.15945396804650516}",25,14,-18.634784891728266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
614,False,"{'a': 0.9, 'e': 0.15897632296821687}",30,6,25.440746391515496,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
615,False,"{'a': 0.9, 'e': 0.1585001086779083}",25,17,3.849614960391045,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.9, 'e': 0.1580253208896478}",25,14,22.02697700957588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.9, 'e': 0.15755195533034191}",20,13,12.41791447943511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.9, 'e': 0.1570800077396975}",25,13,1.3748488875597216,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.9, 'e': 0.156609473870183}",30,8,25.98506817952147,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.9, 'e': 0.15614034948699052}",20,10,-35.18377730134778,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
621,False,"{'a': 0.9, 'e': 0.1556726303679973}",20,5,-32.33094448116185,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
622,False,"{'a': 0.9, 'e': 0.15520631230372822}",25,15,0.15366601745194464,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.9, 'e': 0.1547413910973175}",20,4,-1.2951820257608566,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
624,False,"{'a': 0.9, 'e': 0.15427786256447115}",25,15,9.800693151844843,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
625,False,"{'a': 0.9, 'e': 0.15381572253342926}",20,9,-3.028844278547029,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
626,False,"{'a': 0.9, 'e': 0.15335496684492847}",20,2,17.568731103996164,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.9, 'e': 0.15289559135216438}",25,18,14.293260545111801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.9, 'e': 0.15243759192075454}",30,20,14.13992392393329,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.9, 'e': 0.1519809644287009}",25,11,18.46940078644423,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.9, 'e': 0.15152570476635302}",25,15,16.788867264281176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.9, 'e': 0.15107180883637084}",25,15,14.028117026569834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.9, 'e': 0.15061927255368793}",20,4,13.686531929026746,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.9, 'e': 0.15016809184547464}",20,9,20.25255477722938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.9, 'e': 0.14971826265110164}",20,9,0.17127061944191135,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
635,False,"{'a': 0.9, 'e': 0.14926978092210305}",20,10,19.412758386422382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.9, 'e': 0.14882264262214037}",25,13,20.367076279533624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.9, 'e': 0.14837684372696583}",20,10,15.855770756921928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.9, 'e': 0.1479323802243864}",30,14,31.92216479842177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.9, 'e': 0.14748924811422748}",20,6,-0.562865030936728,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.9, 'e': 0.1470474434082972}",20,15,8.274899882622222,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.9, 'e': 0.14660696213035015}",25,2,0.5245970460935434,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.9, 'e': 0.14616780031605184}",20,12,-6.231006853531431,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.9, 'e': 0.14572995401294303}",20,6,-18.66283778992686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
644,False,"{'a': 0.9, 'e': 0.145293419280404}",20,14,12.115217032121636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.9, 'e': 0.14485819218961926}",30,13,24.21208294983563,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.9, 'e': 0.14442426882354198}",25,20,9.739420349357857,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.9, 'e': 0.143991645276859}",20,7,19.309385826127038,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.9, 'e': 0.14356031765595542}",35,25,6.96408418125828,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.9, 'e': 0.14313028207887982}",20,8,19.66726082462574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.9, 'e': 0.14270153467530902}",20,15,2.4351016660433045,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.9, 'e': 0.1422740715865136}",25,8,12.282315996392654,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.9, 'e': 0.14184788896532272}",30,22,9.280845800953,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.9, 'e': 0.14142298297609007}",20,14,11.631443567964578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.9, 'e': 0.14099934979465875}",25,15,13.748888019396864,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.9, 'e': 0.1405769856083274}",20,6,11.274749326172241,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.9, 'e': 0.14015588661581535}",25,8,-13.525775246976664,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
657,False,"{'a': 0.9, 'e': 0.13973604902722894}",30,12,34.37527873905809,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.9, 'e': 0.13931746906402698}",20,8,21.91852568592534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.9, 'e': 0.138900142958987}",20,8,13.202958570282664,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.9, 'e': 0.13848406695617121}",30,12,10.56053754298886,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.9, 'e': 0.13806923731089282}",20,6,12.216172198891988,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.9, 'e': 0.13765565028968216}",20,12,-25.225277455227545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
663,False,"{'a': 0.9, 'e': 0.13724330217025332}",25,8,15.6009228618468,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.9, 'e': 0.13683218924147036}",25,13,24.84938864240542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.9, 'e': 0.13642230780331424}",30,21,14.141893656113243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.9, 'e': 0.13601365416684916}",20,0,-9.137489303341589,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
667,False,"{'a': 0.9, 'e': 0.1356062246541897}",25,15,3.3320872233756478,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
668,False,"{'a': 0.9, 'e': 0.13520001559846748}",20,16,8.684232796769585,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.9, 'e': 0.1347950233437982}",25,11,10.554364267144656,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.9, 'e': 0.1343912442452489}",25,13,-58.208896242049185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
671,False,"{'a': 0.9, 'e': 0.13398867466880493}",30,17,21.79600443478656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.9, 'e': 0.13358731099133747}",30,17,10.20099451342577,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.9, 'e': 0.1331871496005706}",20,16,7.283286155786419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.9, 'e': 0.13278818689504915}",20,0,29.628872504635122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
675,False,"{'a': 0.9, 'e': 0.13239041928410605}",20,9,16.677822252559874,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.9, 'e': 0.13199384318783022}",20,14,9.555814945800494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.9, 'e': 0.131598455037034}",25,15,19.34224197435933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.9, 'e': 0.13120425127322136}",20,0,19.308826846628996,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
679,False,"{'a': 0.9, 'e': 0.13081122834855582}",20,12,14.788866766475985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.9, 'e': 0.13041938272582848}",20,8,21.039157654913094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.9, 'e': 0.1300287108784259}",20,12,15.008809331163121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.9, 'e': 0.12963920929029896}",25,13,20.903589241885292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
